Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_CELLULAR_COMPONENT	KW-0137~Centromere	14	8.641975308641975	1.1657755529086673E-10	66442, 217653, 72415, 72155, 68549, 69928, 56150, 229841, 12615, 52276, 18817, 12237, 16319, 51944	145	146	18500	12.23429381199811	3.4973257623249765E-9	3.497326658726002E-9	3.497326658726002E-9
GOTERM_CC_DIRECT	GO:0000776~kinetochore	13	8.024691358024691	1.6335831108021773E-10	66442, 72415, 72155, 68549, 20878, 69928, 56150, 229841, 18519, 18817, 12237, 16319, 51944	159	175	30060	14.04420485175202	4.6557122046486654E-8	9.311423731572411E-9	8.363945527307148E-9
GOTERM_CC_DIRECT	GO:0005856~cytoskeleton	30	18.51851851851852	3.766793617630398E-10	72119, 72415, 15366, 72776, 268697, 665113, 20878, 56150, 233406, 209737, 52276, 18519, 18817, 104732, 16319, 12316, 17427, 51944, 12534, 21335, 18148, 14260, 68743, 406217, 229841, 12449, 100502766, 108907, 17756, 218977	159	1431	30060	3.963450812863415	1.073536102236261E-7	1.789226968374439E-8	1.6071652768556365E-8
GOTERM_BP_DIRECT	GO:0007052~mitotic spindle organization	9	5.555555555555555	1.22736577173381E-9	66442, 229841, 21335, 268697, 52276, 18817, 20878, 16319, 218977	157	62	29878	27.62502568317239	1.6090752238406836E-6	4.022691316857562E-7	3.9551861994122026E-7
GOTERM_CC_DIRECT	GO:0000922~spindle pole	11	6.790123456790123	3.359838645556761E-9	72119, 233406, 21335, 72415, 268697, 406217, 18817, 20878, 12316, 56150, 51944	159	138	30060	15.069729286300246	9.575535525607748E-7	1.2850428722003667E-7	1.154284123801031E-7
GOTERM_CC_DIRECT	GO:0072686~mitotic spindle	11	6.790123456790123	3.607137886878222E-9	72119, 229841, 21335, 100502766, 18519, 108907, 20878, 218977, 56150, 12534, 51944	159	139	30060	14.96131396769377	1.0280337811030549E-6	1.2850428722003667E-7	1.154284123801031E-7
UP_KW_CELLULAR_COMPONENT	KW-0995~Kinetochore	11	6.790123456790123	8.338040436529101E-9	66442, 229841, 72415, 72155, 18817, 68549, 12237, 16319, 56150, 51944, 69928	145	104	18500	13.494694960212202	2.501411842104062E-7	1.1235721982734398E-7	1.1235721982734398E-7
UP_KW_CELLULAR_COMPONENT	KW-0158~Chromosome	22	13.580246913580247	1.1235721982734398E-8	66442, 215387, 17345, 217653, 72415, 72155, 68549, 94244, 97165, 54392, 69928, 56150, 229841, 246196, 12615, 52276, 18817, 108907, 12237, 17215, 16319, 51944	145	611	18500	4.593938709859473	3.3707160562723715E-7	1.1235721982734398E-7	1.1235721982734398E-7
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	46	28.39506172839506	3.350474195992177E-8	72119, 215387, 17345, 72535, 72415, 14694, 72155, 665113, 19384, 56198, 57441, 20878, 94244, 208677, 56150, 233406, 66929, 12615, 52276, 22196, 24056, 13345, 214901, 18519, 12237, 18514, 16319, 12534, 20203, 18148, 238330, 20384, 68743, 406217, 12142, 218100, 27756, 70261, 27214, 68549, 97165, 11910, 12144, 17215, 13655, 16647	159	3681	30060	2.3625655456628376	9.548806034320734E-6	1.0609834953975228E-6	9.530237713044414E-7
GOTERM_CC_DIRECT	GO:0000779~condensed chromosome, centromeric region	6	3.7037037037037033	1.1735425014704918E-7	229841, 12615, 72415, 18817, 68549, 54392	159	23	30060	49.31911402789171	3.344540392968831E-5	3.3445961291909017E-6	3.0042688037644593E-6
UP_KW_CELLULAR_COMPONENT	KW-0539~Nucleus	72	44.44444444444444	1.3599525838507373E-7	72415, 14694, 268697, 30939, 19384, 94244, 208677, 69928, 246196, 66929, 22196, 214901, 228482, 18817, 12237, 16319, 12316, 66101, 18148, 14260, 19155, 75735, 98238, 20384, 406217, 27214, 21834, 11910, 12449, 100502766, 108907, 17215, 13655, 16647, 72119, 68895, 215387, 18830, 17345, 72155, 665113, 72475, 22695, 56198, 57441, 56150, 233406, 12615, 52276, 27221, 13345, 78749, 18519, 18514, 72828, 17427, 51944, 12534, 66442, 20203, 217653, 238330, 68743, 12142, 218100, 27756, 70261, 68549, 97165, 12144, 19735, 218977	145	5313	18500	1.7290056270566017	4.079849706406513E-6	1.0199644378880529E-6	1.0199644378880529E-6
GOTERM_MF_DIRECT	GO:0005515~protein binding	57	35.18518518518518	3.824655331631869E-7	20378, 14694, 268697, 70350, 19384, 246196, 83675, 22196, 18817, 104732, 18148, 14260, 13176, 12484, 20384, 21834, 319939, 18708, 100502766, 242083, 16647, 72119, 68895, 75747, 665113, 72475, 22695, 56198, 57441, 20878, 56150, 52276, 27221, 13345, 14630, 18519, 69387, 18514, 72828, 17427, 12534, 21335, 217653, 68743, 65115, 12142, 218100, 27756, 68549, 97165, 83964, 16949, 12144, 235611, 19735, 17756, 12424	157	5504	29205	1.9264333524663013	1.4991527924035353E-4	1.4992648899996925E-4	1.4763169580099013E-4
GOTERM_BP_DIRECT	GO:0000070~mitotic sister chromatid segregation	6	3.7037037037037033	4.666093570072144E-7	52276, 19384, 18817, 108907, 56150, 51944	157	30	29878	38.06114649681528	6.115379442022117E-4	1.223449734072916E-4	1.2029189223645988E-4
UP_KW_CELLULAR_COMPONENT	KW-0206~Cytoskeleton	30	18.51851851851852	5.013300921406137E-7	72119, 72415, 15366, 72776, 268697, 665113, 20878, 56150, 233406, 209737, 52276, 18519, 18817, 104732, 16319, 12316, 17427, 51944, 12534, 21335, 18148, 14260, 68743, 406217, 229841, 12449, 100502766, 108907, 17756, 218977	145	1354	18500	2.82687312178475	1.503979343431272E-5	3.007980552843682E-6	3.007980552843682E-6
GOTERM_CC_DIRECT	GO:0005874~microtubule	13	8.024691358024691	6.115629811644129E-7	72119, 406217, 319613, 20878, 233406, 209737, 229841, 100502766, 108907, 16319, 12316, 17756, 51944	159	367	30060	6.696827926584751	1.7428031434407742E-4	1.5845040875623424E-5	1.4232738470735427E-5
GOTERM_MF_DIRECT	GO:0008017~microtubule binding	11	6.790123456790123	2.602508892864436E-6	72119, 233406, 229841, 209737, 14260, 100502766, 319613, 18817, 108907, 17756, 218977	157	277	29205	7.387040401020948	0.0010196646019040578	4.4070977060291564E-4	4.3396421288960575E-4
GOTERM_CC_DIRECT	GO:0030496~midbody	10	6.172839506172839	3.0954698589663346E-6	233406, 229841, 14694, 52276, 68743, 19384, 18817, 16319, 12316, 12534	159	224	30060	8.440026954177897	8.818212421680682E-4	7.351740915045044E-5	6.603669032461513E-5
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	15	9.25925925925926	3.372778856654967E-6	72119, 18148, 12484, 268697, 27756, 22695, 20878, 233406, 229841, 18708, 54124, 18519, 18817, 66197, 17756	157	585	29205	4.769720725134738	0.0013212579105899014	4.4070977060291564E-4	4.3396421288960575E-4
GOTERM_BP_DIRECT	GO:0044772~mitotic cell cycle phase transition	5	3.0864197530864197	4.860916130526744E-6	12449, 268697, 54124, 66197, 12534	157	22	29878	43.2513028372901	0.006352414097343884	0.0010621101745200935	0.0010442868153748288
BIOCARTA	m_ranMSPathway:Role of Ran in mitotic spindle regulation	5	3.0864197530864197	5.37446414930175E-6	72119, 209737, 19384, 20878, 16647	19	10	1286	33.84210526315789	4.13749233734384E-4	4.08459275346933E-4	4.08459275346933E-4
GOTERM_BP_DIRECT	GO:0007346~regulation of mitotic cell cycle	6	3.7037037037037033	8.529699232975766E-6	54124, 406217, 57441, 18817, 66197, 218977	157	53	29878	21.544045186876577	0.011120191826363035	0.0015974908134901756	0.0015706831873293946
GOTERM_CC_DIRECT	GO:0043203~axon hillock	4	2.4691358024691357	1.1693517886639975E-5	72119, 20878, 17756, 12424	159	9	30060	84.0251572327044	0.003327124895489031	2.5635789213018404E-4	2.3027235222921797E-4
GOTERM_CC_DIRECT	GO:0005819~spindle	8	4.938271604938271	1.3369995310521452E-5	72119, 233406, 229841, 209737, 15366, 18817, 108907, 16319	159	147	30060	10.288794763188294	0.003803223492386709	2.721749045356153E-4	2.444799142495351E-4
GOTERM_CC_DIRECT	GO:0005576~extracellular region	26	16.049382716049383	1.798663425732748E-5	20378, 59083, 18830, 14590, 18155, 239852, 71564, 18552, 22410, 20315, 69387, 85031, 20203, 140806, 674895, 23892, 72043, 97165, 54381, 83964, 16949, 320924, 16008, 320701, 50766, 12424	159	1887	30060	2.604913459519453	0.005113120135879057	3.417460508892221E-4	3.0697189132505566E-4
KEGG_PATHWAY	mmu04110:Cell cycle	9	5.555555555555555	1.9343451466414875E-5	72415, 268697, 30939, 27214, 18817, 12237, 17215, 56150, 12534	73	157	9718	7.631271267777681	0.0037456334283101356	0.003752629584484486	0.003752629584484486
GOTERM_CC_DIRECT	GO:0015630~microtubule cytoskeleton	9	5.555555555555555	2.209864519558332E-5	72119, 233406, 229841, 15366, 52276, 18817, 20878, 16319, 17756	159	219	30060	7.769449470147325	0.006278391487105406	3.936321175463279E-4	3.5357832312933314E-4
GOTERM_CC_DIRECT	GO:0005829~cytosol	45	27.77777777777778	2.592938726564482E-5	215387, 72535, 72415, 15366, 14694, 268697, 68612, 30939, 665113, 67427, 22695, 19384, 57441, 20878, 94244, 208677, 56150, 66929, 22196, 214901, 18519, 69387, 16319, 19989, 12534, 66442, 20203, 66101, 76808, 21335, 18148, 19155, 75735, 18263, 20384, 406217, 218100, 70261, 319939, 18708, 12144, 19735, 242083, 16647, 218977	159	4529	30060	1.8784604040210466	0.007362732481847045	4.346985512181632E-4	3.90466067059122E-4
GOTERM_BP_DIRECT	GO:0007094~mitotic spindle assembly checkpoint signaling	5	3.0864197530864197	2.6002742454691138E-5	66442, 229841, 18817, 12237, 56150	157	33	29878	28.834201891526735	0.03351552016772841	0.004261199419762511	0.00418969187801211
GOTERM_BP_DIRECT	GO:0000281~mitotic cytokinesis	6	3.7037037037037033	3.3496170268083235E-5	12615, 52276, 68743, 18817, 108907, 16319	157	70	29878	16.311919927206553	0.04296394642767987	0.004879275469050791	0.00479739594172881
GOTERM_CC_DIRECT	GO:0005813~centrosome	14	8.641975308641975	4.230783306288013E-5	21335, 18148, 72415, 15366, 72776, 268697, 218100, 20878, 12449, 18519, 18817, 17215, 12316, 12534	159	650	30060	4.071988388969521	0.01198558128374072	6.698740234956022E-4	6.017114035609619E-4
UP_KW_BIOLOGICAL_PROCESS	KW-0159~Chromosome partition	6	3.7037037037037033	5.817018257109E-5	72415, 22196, 30939, 68549, 12237, 16319	99	48	11227	14.175505050505052	0.0037740322152111094	9.452654667802125E-4	9.452654667802125E-4
GOTERM_CC_DIRECT	GO:0005615~extracellular space	26	16.049382716049383	7.2626862284307E-5	20378, 59083, 18830, 14590, 239852, 18552, 22410, 20315, 14537, 85031, 16979, 20203, 140806, 19155, 223917, 23892, 72043, 97165, 54381, 83964, 16949, 320924, 56464, 16008, 320701, 12424	159	2055	30060	2.391957030712023	0.020486645238542378	0.001089402934264605	9.785514076201365E-4
GOTERM_BP_DIRECT	GO:0008608~attachment of spindle microtubules to kinetochore	4	2.4691358024691357	1.0755406299040327E-4	66442, 229841, 72415, 12237	157	18	29878	42.29016277423921	0.13152020677774268	0.014100337658041867	0.013863718719462981
GOTERM_CC_DIRECT	GO:0005730~nucleolus	16	9.876543209876543	1.3341704033787498E-4	68895, 17345, 18148, 75735, 20384, 12142, 70261, 19384, 97165, 11910, 246196, 52276, 13345, 12144, 108907, 19735	159	937	30060	3.2282877912245023	0.03731246788441911	0.0019011928248147184	0.0017077381163248
GOTERM_CC_DIRECT	GO:0031616~spindle pole centrosome	4	2.4691358024691357	1.520918364031362E-4	18148, 100502766, 20878, 218977	159	20	30060	37.81132075471698	0.04242331274711342	0.002064103494042563	0.0018540719104382319
GOTERM_BP_DIRECT	GO:0032868~response to insulin	6	3.7037037037037033	1.5928519527927856E-4	75747, 14590, 18708, 20384, 13345, 14537	157	97	29878	11.77148860726246	0.1884745444261039	0.01898389918283038	0.018665328792271826
GOTERM_MF_DIRECT	GO:0042803~protein homodimerization activity	15	9.25925925925926	1.7682160845927005E-4	20203, 18148, 14694, 75735, 18263, 22022, 23892, 56198, 208677, 54381, 56150, 11910, 83964, 12144, 51944	157	841	29205	3.317820004998599	0.06697212267845587	0.017328517629008465	0.01706328521631956
KEGG_PATHWAY	mmu04114:Oocyte meiosis	7	4.320987654320987	2.874023446399613E-4	72415, 268697, 30939, 18817, 20878, 56150, 12534	73	123	9718	7.576122062590489	0.05423775542513598	0.027878027430076245	0.027878027430076245
UP_KW_CELLULAR_COMPONENT	KW-0493~Microtubule	10	6.172839506172839	3.606758123885862E-4	72119, 233406, 209737, 100502766, 108907, 20878, 16319, 12316, 17756, 51944	145	281	18500	4.540434409129954	0.010763876537800865	0.0018033790619429312	0.0018033790619429312
GOTERM_MF_DIRECT	GO:0003677~DNA binding	23	14.19753086419753	3.7969332566661006E-4	17345, 18148, 217653, 12142, 218100, 72475, 22695, 56198, 208677, 21834, 97165, 69928, 11910, 12615, 13345, 214901, 12144, 71949, 108907, 17215, 18514, 13655, 19989	157	1861	29205	2.299000263538882	0.13831719144642696	0.02976795673226223	0.0293123247414623
GOTERM_BP_DIRECT	GO:0010826~negative regulation of centrosome duplication	3	1.8518518518518516	4.0075848960131953E-4	12449, 18148, 100502766	157	6	29878	95.15286624203821	0.40874015380589046	0.04378286498894416	0.043048141091341745
GOTERM_CC_DIRECT	GO:0032133~chromosome passenger complex	3	1.8518518518518516	4.061319705622418E-4	52276, 20878, 16319	159	6	30060	94.52830188679245	0.109320943526242	0.0052512566937679825	0.004716918293349485
GOTERM_CC_DIRECT	GO:0051233~spindle midzone	4	2.4691358024691357	4.237856279181178E-4	229841, 52276, 18817, 20878	159	28	30060	27.008086253369274	0.11379280682227144	0.0052512566937679825	0.004716918293349485
GOTERM_BP_DIRECT	GO:0010971~positive regulation of G2/M transition of mitotic cell cycle	4	2.4691358024691357	4.6174928749016006E-4	268697, 22410, 18514, 12534	157	29	29878	26.249066549527786	0.4541947870178905	0.04470687204455096	0.043956642307724024
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell population proliferation	12	7.4074074074074066	4.7741892343532686E-4	319939, 20203, 233406, 11910, 18148, 18263, 23892, 70261, 72475, 21834, 20315, 12424	157	627	29878	3.6422149757717976	0.4652979823130269	0.04470687204455096	0.043956642307724024
GOTERM_BP_DIRECT	GO:0000278~mitotic cell cycle	6	3.7037037037037033	5.744522035749215E-4	229841, 52276, 18817, 20878, 16319, 12316	157	128	29878	8.920581210191083	0.5292006262146685	0.05020712259244814	0.04936459269387159
GOTERM_MF_DIRECT	GO:0016538~cyclin-dependent protein serine/threonine kinase regulator activity	4	2.4691358024691357	6.020820295300581E-4	12449, 268697, 54124, 66197	157	31	29205	24.002465584549007	0.2102882193032578	0.03933602592929712	0.038733943899767066
KEGG_PATHWAY	mmu04914:Progesterone-mediated oocyte maturation	6	3.7037037037037033	6.079424800742389E-4	18708, 268697, 18817, 20878, 56150, 12534	73	93	9718	8.588599204595669	0.11128324612045049	0.03931361371146745	0.03931361371146745
GOTERM_MF_DIRECT	GO:0140677~molecular function activator activity	4	2.4691358024691357	7.251098969005948E-4	30939, 12144, 20878, 16319	157	33	29205	22.547770700636942	0.2474939053310371	0.04060615422643331	0.039984631457661374
GOTERM_BP_DIRECT	GO:1902425~positive regulation of attachment of mitotic spindle microtubules to kinetochore	3	1.8518518518518516	7.429592622434817E-4	52276, 18519, 16319	157	8	29878	71.36464968152866	0.6225743187576882	0.06087622455007528	0.05985465556449049
GOTERM_BP_DIRECT	GO:0051256~mitotic spindle midzone assembly	3	1.8518518518518516	9.519587613267147E-4	233406, 52276, 16319	157	9	29878	63.4352441613588	0.7130973571147621	0.07341281977054842	0.07218087313824326
GOTERM_CC_DIRECT	GO:0000307~cyclin-dependent protein kinase holoenzyme complex	4	2.4691358024691357	9.709135322327865E-4	12449, 54124, 66197, 12534	159	37	30060	20.438551759306478	0.2418278244542741	0.01152959819526434	0.010356411010483055
GOTERM_MF_DIRECT	GO:0046982~protein heterodimerization activity	9	5.555555555555555	0.0012290934401609694	11910, 83964, 12615, 18708, 19384, 208677, 20878, 50934, 69928	157	390	29205	4.292748652621264	0.38251528439140814	0.0602255785678875	0.059303758487766776
UP_SEQ_FEATURE	COMPBIAS:Polar residues	66	40.74074074074074	0.0012795995932662323	20378, 59083, 72415, 30939, 70350, 319613, 208677, 83675, 24056, 380863, 214901, 228482, 279706, 16319, 109205, 18148, 14260, 674895, 13176, 20384, 23892, 27214, 319939, 11910, 229841, 12449, 56228, 54124, 100502766, 108907, 13655, 16647, 72119, 215387, 17345, 15366, 665113, 72475, 22695, 56198, 57441, 20878, 233406, 209737, 233529, 12615, 27221, 78749, 18519, 18514, 50934, 51944, 217653, 268902, 238330, 244871, 68743, 65115, 12142, 68549, 22785, 16949, 78733, 12144, 17756, 218977	156	6709	22187	1.3991366362062443	0.5704755131507566	0.8445357315557134	0.8445357315557134
GOTERM_BP_DIRECT	GO:0007080~mitotic metaphase chromosome alignment	4	2.4691358024691357	0.0013804331655108265	229841, 268697, 52276, 100502766	157	42	29878	18.124355474673948	0.8365091328676698	0.10054154888803853	0.09885435279685864
UP_KW_CELLULAR_COMPONENT	KW-0963~Cytoplasm	60	37.03703703703704	0.0014649046077532292	72415, 14694, 268697, 72776, 30939, 19384, 67427, 94244, 246196, 66929, 83675, 22196, 18817, 104732, 16319, 12316, 19989, 66101, 76808, 18148, 14260, 19155, 75735, 406217, 319939, 229841, 12449, 100502766, 108907, 16647, 72119, 215387, 75747, 15366, 665113, 22695, 57441, 20878, 56150, 233406, 209737, 52276, 13345, 78749, 18519, 72828, 17427, 51944, 12534, 20203, 21335, 68743, 12142, 218100, 70261, 97165, 78733, 19735, 17756, 218977	145	5382	18500	1.4223657402068197	0.04302628972724942	0.0062781626046566966	0.0062781626046566966
GOTERM_BP_DIRECT	GO:0000086~G2/M transition of mitotic cell cycle	4	2.4691358024691357	0.0014783180025604314	18817, 22410, 18514, 12534	157	43	29878	17.70285883572804	0.8562254541685095	0.10200394217666976	0.1002922055421261
GOTERM_BP_DIRECT	GO:0090267~positive regulation of mitotic cell cycle spindle assembly checkpoint	3	1.8518518518518516	0.0017273853499463888	52276, 16319, 56150	157	12	29878	47.57643312101911	0.8963318523382805	0.10783819970379599	0.10602855790861405
GOTERM_BP_DIRECT	GO:0051382~kinetochore assembly	3	1.8518518518518516	0.0017273853499463888	229841, 12615, 218977	157	12	29878	47.57643312101911	0.8963318523382805	0.10783819970379599	0.10602855790861405
GOTERM_CC_DIRECT	GO:0005814~centriole	6	3.7037037037037033	0.0019414650143182671	12449, 72776, 19384, 18817, 104732, 20878	159	167	30060	6.792452830188679	0.4252702499663742	0.022132701163228245	0.019880601746619056
KEGG_PATHWAY	mmu05166:Human T-cell leukemia virus 1 infection	8	4.938271604938271	0.0022722638272666927	18708, 30939, 18519, 22695, 19384, 208677, 12237, 56150	73	247	9718	4.311685430647218	0.35681364218244227	0.1102047956224346	0.1102047956224346
GOTERM_BP_DIRECT	GO:0000226~microtubule cytoskeleton organization	6	3.7037037037037033	0.0023059178765545934	233406, 21335, 108907, 20878, 17756, 51944	157	175	29878	6.52476797088262	0.9515173446040639	0.1292114427364455	0.12704313477290485
GOTERM_BP_DIRECT	GO:0051984~positive regulation of chromosome segregation	3	1.8518518518518516	0.00236542686931708	229841, 215387, 54392	157	14	29878	40.77979981801638	0.9551641888268637	0.1292114427364455	0.12704313477290485
GOTERM_BP_DIRECT	GO:0007076~mitotic chromosome condensation	3	1.8518518518518516	0.00236542686931708	215387, 108907, 54392	157	14	29878	40.77979981801638	0.9551641888268637	0.1292114427364455	0.12704313477290485
UP_KW_PTM	KW-0832~Ubl conjugation	38	23.456790123456788	0.0023861789305027296	72119, 215387, 17345, 72415, 72776, 268697, 68612, 30939, 70350, 67427, 22695, 19384, 20878, 208677, 56431, 52276, 22196, 18817, 12237, 12534, 76808, 109205, 18148, 217653, 238330, 13176, 68743, 406217, 12142, 11910, 229841, 12449, 56228, 18708, 12144, 108907, 16647, 218977	129	2395	13016	1.6009062808499621	0.053465348656458245	0.05726829433206551	0.05726829433206551
GOTERM_CC_DIRECT	GO:0000940~outer kinetochore	3	1.8518518518518516	0.002396692954694805	229841, 268697, 18817	159	14	30060	40.512129380053906	0.4953435316295114	0.026271442003385364	0.023598207553918085
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription by RNA polymerase II	16	9.876543209876543	0.0026296195639648745	140806, 18148, 238330, 23892, 70261, 72475, 56198, 22410, 208677, 21834, 97165, 11910, 18708, 18519, 18514, 13655	157	1264	29878	2.408933322583246	0.9683169020060419	0.137897249934318	0.13558318471802894
GOTERM_BP_DIRECT	GO:0001822~kidney development	6	3.7037037037037033	0.002795032084492423	18263, 83675, 232174, 18552, 12142, 72043	157	183	29878	6.239532212592669	0.9745086863193653	0.13835312961182758	0.13603141424076717
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2)	17	10.493827160493826	0.0028019341006994955	72119, 76808, 109205, 215387, 17345, 18148, 217653, 238330, 70350, 19384, 20878, 11910, 52276, 22196, 12144, 18817, 12534	156	1049	22187	2.304875216934321	0.8430569269715376	0.9246382532308335	0.9246382532308335
GOTERM_BP_DIRECT	GO:0042307~positive regulation of protein import into nucleus	4	2.4691358024691357	0.00284937795539233	18708, 70261, 19384, 12534	157	54	29878	14.096720924746403	0.9762664733890472	0.13835312961182758	0.13603141424076717
UP_KW_DOMAIN	KW-0175~Coiled coil	33	20.37037037037037	0.003035580912668128	72119, 72415, 75747, 15366, 72776, 319613, 57441, 54392, 233406, 209737, 24056, 78749, 104732, 16319, 12316, 17427, 51944, 66442, 21335, 238330, 14260, 674895, 98238, 223917, 68743, 72043, 68549, 229841, 18708, 100502766, 235611, 108907, 218977	113	2621	14793	1.648256255634376	0.0589922962628705	0.06071161825336256	0.06071161825336256
GOTERM_BP_DIRECT	GO:0006260~DNA replication	5	3.0864197530864197	0.00305769528947478	27221, 214901, 12144, 27214, 17215	157	114	29878	8.34674265281037	0.9819530691326501	0.14316566158933702	0.1407631867190354
GOTERM_MF_DIRECT	GO:0061575~cyclin-dependent protein serine/threonine kinase activator activity	3	1.8518518518518516	0.0036578017157766944	268697, 54124, 66197	157	17	29205	32.82690146122143	0.7622384669486452	0.15931758584271824	0.15687905136553376
GOTERM_BP_DIRECT	GO:0007051~spindle organization	3	1.8518518518518516	0.004369503422091276	20878, 12316, 51944	157	19	29878	30.04827355011733	0.9967883509023235	0.19753168918488492	0.19421689348536741
